Type;Fuel;Segment;Euro Standart;Road Slope;Load;Alpha;Beta;Gamma;Delta;Epsilon;Zita;Hta;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro III;0.00;0.5;0.000188843328619856;0.0458956684194411;3.73012558629422;19.7415619931616;-0.0000789961782347664;0.0219968835482419;0.238351253583017;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro III;0.00;1.00;0.0000475398103908227;0.0237998622608784;1.79296344957988;7.59750775953627;-0.0000300396864208488;0.00918340274626066;0.100366007970006;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro III;0.04;0.00;0.000138767972651242;0.035580744839476;1.92098409021319;5.9310837933282;-0.0000255646035793929;0.00708452742774116;0.101206563105408;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro III;0.04;0.5;0.000135838671184304;0.0515576979029752;2.38546218625492;5.59148344430019;-0.0000239739238040096;0.00711507422447291;0.10531076297564;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro III;0.04;1.00;0.00683150691607107;0.711557565982881;4.7988282785362;3.41360229909423;0.000403807660153037;0.0491170920671142;0.0320120703294543;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;-0.04;0.00;0.000112879744556185;-0.0363208828376857;3.50376086969447;18.4542365673735;0.0000348713484202499;0.0340281843978939;0.450205208967422;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;-0.04;0.5;0.000160085035729419;-0.0430164663191216;3.25929558933583;10.2550139708594;0.000159136808748312;0.0207953441836916;0.416619510786258;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;-0.04;1.00;0.000311968557598317;-0.0784469974517633;5.47085014780096;10.8462102158644;0.000323821563254039;0.0256645803044935;0.69785217582431;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.00;0.00;0.0000733539970598287;0.0170681035531633;1.09357319455915;3.57259206669343;-0.0000375897010491955;0.00909204930571629;0.0621466538544434;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.00;0.5;0.0000907906360622726;0.0270159444729386;1.87372421669748;7.92020849772216;-0.0000405859747543818;0.0115309498081647;0.134351541004843;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.00;1.00;0.00837026608953456;-0.521652537790494;21.1022295067207;43.2400023582501;0.000872395249348324;-0.0299828748492992;1.93040679639254;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.04;0.00;0.000323213140263232;0.0847898053098514;4.00960452859342;9.83874197268545;-0.0000521266665491997;0.0147838649759074;0.235411907594939;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.04;0.5;0.000160271201549869;0.106471095030486;4.02423204059668;6.18859041197022;-0.0000350430581928638;0.0118204847623926;0.195260511446381;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.04;1.00;-7.67238310246486E-06;0.146709636948402;4.75460405196326;5.0557536038267;-0.0000326794924201316;0.011833442842712;0.197942826703141;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;-0.04;0.00;0.000112879744556185;-0.0363208828376857;3.50376086969447;18.4542365673735;0.0000348713484202499;0.0340281843978939;0.450205208967422;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;-0.04;0.5;0.000160085035729419;-0.0430164663191216;3.25929558933583;10.2550139708594;0.000159136808748312;0.0207953441836916;0.416619510786258;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;-0.04;1.00;0.000311968557598317;-0.0784469974517633;5.47085014780096;10.8462102158644;0.000323821563254039;0.0256645803044935;0.69785217582431;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.00;0.00;0.0000733539970598287;0.0170681035531633;1.09357319455915;3.57259206669343;-0.0000375897010491955;0.00909204930571629;0.0621466538544434;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.00;0.5;0.0000907906360622726;0.0270159444729386;1.87372421669748;7.92020849772216;-0.0000405859747543818;0.0115309498081647;0.134351541004843;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.00;1.00;0.00837026608953456;-0.521652537790494;21.1022295067207;43.2400023582501;0.000872395249348324;-0.0299828748492992;1.93040679639254;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.04;0.00;0.000323213140263232;0.0847898053098514;4.00960452859342;9.83874197268545;-0.0000521266665491997;0.0147838649759074;0.235411907594939;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.04;0.5;0.000160271201549869;0.106471095030486;4.02423204059668;6.18859041197022;-0.0000350430581928638;0.0118204847623926;0.195260511446381;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro IV;0.04;1.00;-7.67238310246486E-06;0.146709636948402;4.75460405196326;5.0557536038267;-0.0000326794924201316;0.011833442842712;0.197942826703141;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;-0.04;0.00;-0.0121540047577108;1.79124593015508;-8.133877147159;13.4328166627247;0.022547275274288;-0.096076877371577;0.209275363474459;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;-0.04;0.5;-0.0180934445003907;2.05989794459377;-8.56773316376042;14.3604773803887;0.0241050124861869;-0.0938890720098138;0.247379504886347;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;-0.04;1.00;-0.00284805032392927;0.311822143686556;-1.38525964703738;2.37925971226056;0.00355680498496257;-0.0158295199880094;0.0425163908532927;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.00;0.00;-0.000439311467158628;0.0344066417927099;3.66550538012793;0.543676648036967;-0.000268263707946165;0.0284860195638585;0.122621087543114;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.00;0.5;-0.00104153944423452;0.0721938082429939;7.34750761965872;0.428175103729823;-0.000472807604078225;0.048773730540097;0.244709917470179;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.00;1.00;-0.00113372271405222;0.0726696587920389;7.70762247801856;-0.409579614910883;-0.000425570379280726;0.0434785930389765;0.250099056020166;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.04;0.00;-0.00170207465214885;0.386452587410387;7.20320669676106;-1.10405357588581;-0.000389259493419801;0.0587433003701028;0.16239088520643;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.04;0.5;-0.00273876655291936;0.544225675297109;7.48251789615764;-1.83930010258814;-0.000380405896193156;0.0569019667620115;0.153545484045149;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.04;1.00;0.0268803865647554;-0.0401300481111211;7.57026412076668;3.16184768824838;0.00153560628125047;0.00451170304844324;0.275655371958103;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;-0.04;0.00;-0.0128204869214975;1.90214391939984;-8.29374902678713;12.8428217450406;0.0233596619388201;-0.0905335022910561;0.194559773306455;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;-0.04;0.5;-0.0186623661435928;2.14651434673689;-8.88534068307222;13.9186110396327;0.0244087087464539;-0.0903854797669598;0.230291798350056;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;-0.04;1.00;-0.00326135914521375;0.360905556293963;-1.59157095672875;2.57692201510704;0.00399548824449968;-0.0171389852238794;0.0447775873878473;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.00;0.00;-0.000651661912266722;0.0487284403937094;3.66729579064544;-1.78412139940542;-0.000297703172567987;0.0302251294966003;0.0956022722308933;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.00;0.5;-0.00156554661646504;0.108076749690615;8.31329966025306;-4.42793556344094;-0.000578443929685251;0.0577264736330849;0.221779981187678;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.00;1.00;-0.00140593194865802;0.0906653996028329;7.38057486847493;-4.32228563426425;-0.00044025600606857;0.0434608885259368;0.195370504358694;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.04;0.00;-0.00231114399528692;0.450212814229298;7.42387471379106;-4.11441603313903;-0.000438605579686949;0.0628191925342162;0.143617068614496;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.04;0.5;0.000223794536165508;0.457835304060038;6.56555819913032;-2.90734525121173;-0.000130669309576236;0.0459362994747582;0.133368773640998;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro V;0.04;1.00;0.0217045255143263;0.464234119091695;11.4335847937714;-0.983826930282458;0.00111420964927442;0.0403124200681939;0.306588994812807;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;-0.04;0.00;-0.0142168674426928;2.02620815544434;-8.71730883349194;13.4544753568581;0.0243882730403288;-0.0919116905843349;0.198124164870823;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;-0.04;0.5;-0.0188753833334459;2.13121616413856;-8.73736318294141;13.6816567000777;0.0239407891228118;-0.0869557206408027;0.222997787771236;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;-0.04;1.00;-0.00325847766913133;0.356410966620485;-1.57030860926351;2.53617740769306;0.00392448621008092;-0.0167316548900594;0.0432439188718438;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;0.00;0.00;-0.000671234363414684;0.046880825011373;3.68259324995458;-1.77343343435472;-0.000303198931802127;0.0303277187001274;0.0944927754715297;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;0.00;0.5;-0.00136533516699273;0.0889061907503981;7.23323596659121;-3.76269057379968;-0.000509132114793721;0.0502038900291444;0.191602850700457;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;0.00;1.00;-0.00140987061482967;0.0858346985461605;7.32279359081656;-4.22178316534578;-0.000446456425987945;0.0434162233959475;0.192264924566873;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;0.04;0.00;-0.00243060687452242;0.412485732499689;6.80368031761068;-4.08270281991622;-0.000431863951935641;0.0587486902556042;0.123940289374096;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;0.04;0.5;-0.000965599900540492;0.487874383676207;6.96089230218926;-3.14014792711133;-0.000222745180276739;0.0499748093982349;0.138514473578989;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI A/B/C;0.04;1.00;0.0224800322860312;0.370367590682596;10.5496329531872;-0.755905132941545;0.0012060391444593;0.0342067195172585;0.290224375016594;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;-0.04;0.00;-0.0142168674426928;2.02620815544434;-8.71730883349194;13.4544753568581;0.0243882730403288;-0.0919116905843349;0.198124164870823;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;-0.04;0.5;-0.0188753833334459;2.13121616413856;-8.73736318294141;13.6816567000777;0.0239407891228118;-0.0869557206408027;0.222997787771236;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;-0.04;1.00;-0.00325847766913133;0.356410966620485;-1.57030860926351;2.53617740769306;0.00392448621008092;-0.0167316548900594;0.0432439188718438;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;0.00;0.00;-0.000671234363414684;0.046880825011373;3.68259324995458;-1.77343343435472;-0.000303198931802127;0.0303277187001274;0.0944927754715297;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;0.00;0.5;-0.00136533516699273;0.0889061907503981;7.23323596659121;-3.76269057379968;-0.000509132114793721;0.0502038900291444;0.191602850700457;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;0.00;1.00;-0.00140987061482967;0.0858346985461605;7.32279359081656;-4.22178316534578;-0.000446456425987945;0.0434162233959475;0.192264924566873;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;0.04;0.00;-0.00243060687452242;0.412485732499689;6.80368031761068;-4.08270281991622;-0.000431863951935641;0.0587486902556042;0.123940289374096;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;0.04;0.5;-0.000965599900540492;0.487874383676207;6.96089230218926;-3.14014792711133;-0.000222745180276739;0.0499748093982349;0.138514473578989;;;;;;
heavyCommercial;Diesel;rigid7.5a12;Euro VI D/E;0.04;1.00;0.0224800322860312;0.370367590682596;10.5496329531872;-0.755905132941545;0.0012060391444593;0.0342067195172585;0.290224375016594;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;-0.04;0.00;-0.0000631968648255203;0.023927652502416;9.08219354190032;-31.3467377257226;0.00195878973548049;0.0243899493209327;0.0848025154677245;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;-0.04;0.5;0.000747756689947969;-0.204440295821845;15.7468824900035;83.3504479481095;0.000641383932256234;0.0727722880364359;1.05621732127672;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;-0.04;1.00;0.00123071198480929;-0.317692462399093;22.7901513268245;99.4404288161268;0.000981037417217311;0.0890137148318061;1.54460467290226;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;0.00;0.00;0.000348935404582936;0.0644094404938362;6.41845225986173;5.09031315950089;-0.000145147415930028;0.0386885609462644;0.0345474405519492;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;0.00;0.5;0.0000488661552839534;0.0215994044620496;1.86682807402088;3.69704335318201;-0.0000366064239143769;0.00982397332400066;0.0299971547119857;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;0.00;1.00;0.0000320858540651949;0.0151457911818888;1.42615153673245;7.39377116210684;-0.0000182303605880998;0.00575798750042026;0.0560238182736292;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;0.04;0.00;0.000200973565621201;0.0402996978410388;2.41867035530655;8.03090304144369;-0.0000360236370145715;0.00848061177661511;0.0664653017466781;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;0.04;0.5;0.000234241637193149;0.0709376751750737;3.71348183734803;11.2334179346881;-0.0000353681221955311;0.00925066045035327;0.113571667209708;;;;;;
heavyCommercial;Diesel;rigid12a14;Conventional;0.04;1.00;0.000192714721589761;0.158154027626117;6.60642433610298;13.6146190732497;-0.0000515234247386558;0.0140094565335057;0.176213665450868;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;-0.04;0.00;-0.0000457264222379537;0.0172943811052321;6.35533910648593;-22.3562173581554;0.00167636328472178;0.0213845435867349;0.0807298008421911;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;-0.04;0.5;0.000234716784735404;-0.0638742155031713;4.90053660055119;23.0329944295024;0.000219325021257622;0.0262199770669638;0.40669212336193;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;-0.04;1.00;0.000370042218869514;-0.0952916133151254;6.82828456893712;25.0764414047941;0.000316799121377388;0.0296704161120794;0.565208745186818;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;0.00;0.00;0.000257599519821045;0.0385781675151415;3.69315544500536;27.4334935531276;-0.000104968222310343;0.0252820372380045;0.222196969853021;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;0.00;0.5;0.0000981811758925188;0.0229232381062072;2.11147216020422;12.9548675223583;-0.0000403471843247607;0.0114242597777594;0.118132416859809;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;0.00;1.00;0.0000306192680281653;0.0188482851109218;1.5845344171476;7.23637344618939;-0.0000231185514150869;0.00726578259527085;0.0749565551229994;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;0.04;0.00;0.000160436665537834;0.0389821497863677;2.0983959313475;6.56884571691997;-0.0000294481159884272;0.00754874867270484;0.0869352293928678;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;0.04;0.5;0.000081156513802468;0.0574728806759284;2.52243591525904;5.38030400847944;-0.0000227862644259163;0.00675948258900061;0.0925461321794184;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro I;0.04;1.00;0.00325768658736144;-0.145966741510468;1.9992275111828;11.4221627543412;0.000180723209327259;-0.00866796916933215;0.144417776990532;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;-0.04;0.00;-0.0000503470800225266;0.0198201030745233;5.85181022882436;-20.9903910681834;0.00164440297430276;0.0229223067883191;0.0870308375030545;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;-0.04;0.5;0.000151657672865731;-0.0416092371213749;3.23118765043455;13.7916082326106;0.0001363293475128;0.0183034922826023;0.297737655541792;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;-0.04;1.00;0.000337961163786719;-0.0877964280974919;6.36800673386086;20.7457850180484;0.000285078947191835;0.0288801560840361;0.582116899927725;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;0.00;0.00;0.000150172509875088;0.0244308762061726;2.10937171644222;9.86909912741116;-0.0000662694057859346;0.0159709833709114;0.0963495743733564;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;0.00;0.5;0.00012081581933731;0.0312117426544951;2.68019394353483;14.7420995488369;-0.0000531752244534009;0.0151440798127682;0.158147581780493;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;0.00;1.00;0.000016287543268665;0.0139272375935039;1.09869148660983;4.60628798509914;-0.0000164014253844585;0.00519529176944164;0.0560146607563776;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;0.04;0.00;0.000140908510749873;0.0342437581464692;1.83608037977976;5.71114171794171;-0.0000242643713012887;0.006479293789744;0.086856318789354;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;0.04;0.5;0.000125291597750882;0.0616549730312457;2.70209476436373;5.74263541233863;-0.0000242198516747785;0.00733223481146448;0.107428058766507;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro II;0.04;1.00;-0.000101020363114655;0.220313058522569;7.86758772481225;10.7490364814886;-0.0000563752858135142;0.0178448271209737;0.267637080688216;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;-0.04;0.00;-0.000180507261034029;0.0880156046544014;13.7623597417432;-46.4710330684854;0.00332925634599044;0.0605500911881876;0.116099566388532;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;-0.04;0.5;0.000225393586875209;-0.0677304800373571;5.93678186975611;28.5294609035139;0.000129761674898491;0.0344081647495323;0.489274325516086;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;-0.04;1.00;0.000459079213320444;-0.129746997710848;10.4975079263731;39.3750520166865;0.000259987324859888;0.0498821070923986;0.870622440747912;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;0.00;0.00;0.000227715800109193;0.036656330684822;3.39839718574586;20.9104778158028;-0.0000946419819650095;0.0232397006591913;0.178114094518453;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;0.00;0.5;0.0000646164887240471;0.0202309600144384;1.70650511939576;8.24097812367925;-0.0000336631284636365;0.00944551820323317;0.0819858428000511;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;0.00;1.00;2.19911508088518E-07;0.0178365346815275;1.33649722393267;4.59878882240928;-0.0000222080977495087;0.00636735998521429;0.0541520576462665;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;0.04;0.00;0.000136820100851069;0.0356459320395012;1.98134917576016;6.38769223296476;-0.0000232979525625216;0.0064616352143406;0.0898953968381084;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;0.04;0.5;0.000138807317071856;0.081249012480385;3.66081424241034;7.99489890393927;-0.0000305670403859347;0.00944645266956295;0.136805209712389;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro III;0.04;1.00;-0.000142714518853824;0.279811018138563;10.490993293729;15.5952953118903;-0.000072884879972264;0.0227994781508598;0.336394792744267;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;-0.04;0.00;-0.0000147513991380076;0.00385877419073648;5.0146136238793;-19.2964543273822;0.00168398302607497;0.0173977579690891;0.127438713159773;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;-0.04;0.5;0.000224229741372224;-0.0563593589123337;3.92110103687362;12.3648177203202;0.000255019930665926;0.0208788291313111;0.446635293911645;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;-0.04;1.00;-0.0010508983912112;0.140366811593902;-3.10148097356762;36.1582253984249;0.00157009159237366;-0.046448663493462;0.580542171378054;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;0.00;0.00;0.00012390020070356;0.0193423904025628;1.62891849323655;10.5233274715656;-0.0000472863271258019;0.0115078438377614;0.122610086817368;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;0.00;0.5;0.000166688035842711;0.0536998940742264;4.0373725494799;18.3526861893796;-0.0000787505640178838;0.0228336022022529;0.251554940501579;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;0.00;1.00;-0.0000174617229894456;0.0213850542134224;1.33415797409397;3.74132740449512;-0.0000237817648664745;0.00668583794064207;0.0642945457278852;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;0.04;0.00;0.000362195962402881;0.0962461218421672;4.62896059366608;11.714288167481;-0.0000534276075486008;0.0151441444107913;0.236860466608882;;;;;;
heavyCommercial;Diesel;rigid12a14;Euro IV;0.04;0.5;0.000192135354313414;0.154730102718419;5.86215032982524;8.88261055914233;-0.0000427154335712184;0.0147930036970739;0.245730929429132;;;;;;
